datetime,from,open,max,min,close,volume,range,range_pct
2026-01-06 15:10:00,1767712200,1.170455,1.170455,1.16997,1.169975,296,0.0004850000000000687,0.041453877219604585
2026-01-06 15:11:00,1767712260,1.16997,1.170075,1.169675,1.169675,462,0.00039999999999995595,0.03419753350289234
2026-01-06 15:12:00,1767712320,1.16967,1.169945,1.16966,1.169925,355,0.00028500000000009074,0.024360535931798252
2026-01-06 15:13:00,1767712380,1.169915,1.169925,1.169675,1.169845,302,0.0002500000000000835,0.021370352482600982
2026-01-06 15:14:00,1767712440,1.16985,1.1699,1.16952,1.169605,367,0.00038000000000004697,0.03248960119014941
2026-01-06 15:15:00,1767712500,1.169605,1.169605,1.169375,1.169575,362,0.00022999999999995246,0.019665263022888867
2026-01-06 15:16:00,1767712560,1.169565,1.169725,1.169515,1.169625,312,0.00020999999999982144,0.01795447258735248
2026-01-06 15:17:00,1767712620,1.16963,1.169775,1.1695,1.16959,327,0.0002750000000000252,0.02351251293188427
2026-01-06 15:18:00,1767712680,1.16959,1.16975,1.16958,1.16967,330,0.00017000000000000348,0.01453401386715941
2026-01-06 15:19:00,1767712740,1.16967,1.16968,1.169365,1.16948,302,0.00031500000000006523,0.02693504805555163
2026-01-06 15:20:00,1767712800,1.169485,1.169495,1.169135,1.16918,477,0.00035999999999991594,0.030790810653613297
2026-01-06 15:21:00,1767712860,1.169185,1.169295,1.16912,1.169225,455,0.00017500000000003624,0.014967179114373732
2026-01-06 15:22:00,1767712920,1.16922,1.169255,1.169055,1.1691,377,0.00019999999999997797,0.017107176460523305
2026-01-06 15:23:00,1767712980,1.16911,1.16925,1.169015,1.169225,307,0.00023499999999998522,0.02009878338215358
2026-01-06 15:24:00,1767713040,1.16923,1.169235,1.16893,1.169055,461,0.0003049999999999997,0.026089448315092082
2026-01-06 15:25:00,1767713100,1.16905,1.16905,1.16881,1.16892,436,0.00024000000000001798,0.02053177291859306
2026-01-06 15:26:00,1767713160,1.168915,1.16909,1.168915,1.16903,347,0.00017500000000003624,0.01496967571405663
2026-01-06 15:27:00,1767713220,1.169035,1.16916,1.16901,1.169145,363,0.00014999999999987246,0.012829888508257952
2026-01-06 15:28:00,1767713280,1.169135,1.16914,1.16898,1.16906,352,0.00016000000000016001,0.013686209433233539
2026-01-06 15:29:00,1767713340,1.169055,1.16906,1.16887,1.16895,344,0.00018999999999991246,0.016253903075402067
2026-01-06 15:30:00,1767713400,1.168945,1.16907,1.168885,1.168905,277,0.00018500000000010175,0.015826778052972803
2026-01-06 15:31:00,1767713460,1.168915,1.168915,1.16871,1.16888,317,0.00020500000000001073,0.017538156183698132
2026-01-06 15:32:00,1767713520,1.16888,1.16909,1.168785,1.16908,298,0.0003049999999999997,0.02608889040955279
2026-01-06 15:33:00,1767713580,1.169085,1.16915,1.168825,1.16894,354,0.0003249999999999087,0.027802966790417702
2026-01-06 15:34:00,1767713640,1.168935,1.16894,1.168635,1.168785,461,0.0003049999999999997,0.026095475215715442
2026-01-06 15:35:00,1767713700,1.168785,1.168785,1.16851,1.168535,391,0.0002750000000000252,0.02353374096625477
2026-01-06 15:36:00,1767713760,1.16854,1.1687,1.16851,1.16852,320,0.0001900000000001345,0.01625988429809798
2026-01-06 15:37:00,1767713820,1.16852,1.168595,1.1684,1.168535,314,0.00019499999999994522,0.016687561776065347
2026-01-06 15:38:00,1767713880,1.16853,1.168665,1.168445,1.168665,296,0.000220000000000109,0.01882489849530096
2026-01-06 15:39:00,1767713940,1.168655,1.16869,1.168525,1.16857,305,0.00016499999999997073,0.014119821662371163
2026-01-06 15:40:00,1767714000,1.16858,1.168635,1.168405,1.16851,271,0.0002300000000001745,0.019683186279978306
2026-01-06 15:41:00,1767714060,1.1685,1.1686,1.16839,1.168425,338,0.00021000000000004349,0.01797291225367854
2026-01-06 15:42:00,1767714120,1.168425,1.168565,1.1684,1.168545,329,0.00016499999999997073,0.014120123743627394
2026-01-06 15:43:00,1767714180,1.16854,1.169055,1.16851,1.169045,388,0.0005450000000000177,0.046619249045162306
2026-01-06 15:44:00,1767714240,1.16905,1.169165,1.168895,1.16913,360,0.00026999999999999247,0.02309409560955518
2026-01-06 15:45:00,1767714300,1.169125,1.16938,1.169015,1.169375,349,0.00036500000000017074,0.031213254943894878
2026-01-06 15:46:00,1767714360,1.169375,1.16947,1.16932,1.169435,295,0.0001500000000000945,0.012826706914030666
2026-01-06 15:47:00,1767714420,1.16944,1.16948,1.169185,1.16944,283,0.00029500000000015625,0.025225749076494414
2026-01-06 15:48:00,1767714480,1.169435,1.169475,1.169325,1.169365,215,0.0001500000000000945,0.012827474740572406
2026-01-06 15:49:00,1767714540,1.16937,1.16951,1.16935,1.169395,268,0.00016000000000016001,0.013682288704856787
2026-01-06 15:50:00,1767714600,1.169395,1.169395,1.16908,1.169205,297,0.00031500000000006523,0.02694138324759689
2026-01-06 15:51:00,1767714660,1.169195,1.16922,1.16909,1.169095,237,0.00012999999999996348,0.011119712256058189
2026-01-06 15:52:00,1767714720,1.1691,1.16919,1.168915,1.16919,301,0.0002750000000000252,0.02352055696679113
2026-01-06 15:53:00,1767714780,1.169195,1.16934,1.16916,1.169335,305,0.000180000000000069,0.015393364604674368
2026-01-06 15:54:00,1767714840,1.16933,1.16933,1.169075,1.16913,274,0.0002549999999998942,0.021811090297904782
2026-01-06 15:55:00,1767714900,1.16913,1.16913,1.168805,1.16882,372,0.0003249999999999087,0.02780582125561752
2026-01-06 15:56:00,1767714960,1.168825,1.168845,1.168715,1.16881,418,0.00012999999999996348,0.011122423661669859
2026-01-06 15:57:00,1767715020,1.168815,1.16953,1.168805,1.16945,456,0.0007249999999998646,0.061994954893314344
2026-01-06 15:58:00,1767715080,1.169455,1.169635,1.169395,1.1694,340,0.00024000000000001798,0.0205233453052863
2026-01-06 15:59:00,1767715140,1.169395,1.16954,1.169385,1.169525,190,0.00015500000000012726,0.013253243838321306
2026-01-06 16:00:00,1767715200,1.169515,1.169775,1.16951,1.169765,300,0.0002649999999999597,0.022654122836634684
2026-01-06 16:01:00,1767715260,1.16976,1.16981,1.169715,1.169775,251,9.499999999995623e-05,0.008121219892710668
2026-01-06 16:02:00,1767715320,1.169785,1.169835,1.169575,1.169575,228,0.00025999999999992696,0.022230297330220545
2026-01-06 16:03:00,1767715380,1.16957,1.16963,1.16935,1.16935,314,0.000280000000000058,0.02394492666866704
2026-01-06 16:04:00,1767715440,1.169355,1.169355,1.169125,1.169155,366,0.00022999999999995246,0.019672327450162938
2026-01-06 16:05:00,1767715500,1.169155,1.169165,1.168915,1.168925,277,0.0002500000000000835,0.021387171974256988
2026-01-06 16:06:00,1767715560,1.168915,1.168945,1.16885,1.168865,211,9.499999999995623e-05,0.008127542530570787
2026-01-06 16:07:00,1767715620,1.16886,1.168865,1.16874,1.168755,271,0.00012500000000015277,0.01069514141117281
2026-01-06 16:08:00,1767715680,1.16875,1.168765,1.168575,1.168635,278,0.0001900000000001345,0.01625828423760494
2026-01-06 16:09:00,1767715740,1.16864,1.16877,1.16864,1.16877,271,0.00013000000000018552,0.011122804315663948
2026-01-06 16:10:00,1767715800,1.168765,1.168925,1.16874,1.16888,244,0.00018500000000010175,0.015827116556028146
2026-01-06 16:11:00,1767715860,1.16888,1.168925,1.16885,1.16887,148,7.500000000004725e-05,0.006416453497826726
2026-01-06 16:12:00,1767715920,1.168865,1.169025,1.168785,1.16898,289,0.00024000000000001798,0.020530719088437614
2026-01-06 16:13:00,1767715980,1.16897,1.169285,1.16897,1.169285,247,0.0003149999999998432,0.026939539975270634
2026-01-06 16:14:00,1767716040,1.16929,1.1693,1.16912,1.169185,250,0.000180000000000069,0.015395339488624043
2026-01-06 16:15:00,1767716100,1.16919,1.1693,1.169155,1.169245,214,0.00014500000000006175,0.01240116485424883
2026-01-06 16:16:00,1767716160,1.16924,1.169255,1.169155,1.16917,253,9.999999999998899e-05,0.008553076113823395
2026-01-06 16:17:00,1767716220,1.169175,1.169215,1.169055,1.16915,195,0.00015999999999993797,0.013685155882473418
2026-01-06 16:18:00,1767716280,1.169155,1.169165,1.168975,1.16907,268,0.00018999999999991246,0.016252234682261325
2026-01-06 16:19:00,1767716340,1.169065,1.16925,1.16905,1.16922,255,0.00019999999999997797,0.017105420707820427
2026-01-06 16:20:00,1767716400,1.169215,1.16925,1.16912,1.169155,257,0.00012999999999996348,0.011119141602265181
2026-01-06 16:21:00,1767716460,1.16916,1.16917,1.168925,1.169005,219,0.00024500000000005073,0.02095799419164595
2026-01-06 16:22:00,1767716520,1.168995,1.169025,1.1689,1.168975,285,0.00012499999999993072,0.010693128595558564
2026-01-06 16:23:00,1767716580,1.16898,1.16904,1.16889,1.16904,225,0.0001500000000000945,0.012831040854042162
2026-01-06 16:24:00,1767716640,1.169035,1.169085,1.168905,1.168925,241,0.00017999999999984695,0.015398763821446794
2026-01-06 16:25:00,1767716700,1.168935,1.169105,1.168925,1.16899,195,0.000180000000000069,0.015397907595451543
2026-01-06 16:26:00,1767716760,1.16898,1.16909,1.16884,1.168875,252,0.00024999999999986144,0.021388086835620695
2026-01-06 16:27:00,1767716820,1.16888,1.168975,1.168805,1.16894,230,0.00017000000000000348,0.01454309032114595
2026-01-06 16:28:00,1767716880,1.168935,1.168935,1.16868,1.16871,213,0.00025500000000011624,0.021818928562270905
2026-01-06 16:29:00,1767716940,1.168715,1.168845,1.1687,1.168725,233,0.0001449999999998397,0.01240668249586855
2026-01-06 16:30:00,1767717000,1.16872,1.168925,1.168655,1.168915,229,0.00026999999999999247,0.023098343335485685
2026-01-06 16:31:00,1767717060,1.168915,1.16893,1.168745,1.1688,270,0.00018500000000010175,0.015828199863116166
2026-01-06 16:32:00,1767717120,1.168795,1.169085,1.168765,1.16896,272,0.00031999999999987594,0.027374760470835268
2026-01-06 16:33:00,1767717180,1.16897,1.16898,1.168735,1.168755,218,0.0002449999999998287,0.02096247716585843
2026-01-06 16:34:00,1767717240,1.16875,1.168765,1.168645,1.16867,240,0.00012000000000012001,0.010268082521166797
2026-01-06 16:35:00,1767717300,1.16868,1.16892,1.16868,1.16887,293,0.00024000000000001798,0.020532651193034126
2026-01-06 16:36:00,1767717360,1.16888,1.16892,1.16881,1.168845,172,0.0001100000000000545,0.009410999747618762
2026-01-06 16:37:00,1767717420,1.168845,1.16897,1.168805,1.16897,170,0.00016499999999997073,0.01411499011950441
2026-01-06 16:38:00,1767717480,1.16897,1.169085,1.16887,1.16906,196,0.0002149999999998542,0.018390843925876706
2026-01-06 16:39:00,1767717540,1.169065,1.169155,1.168955,1.168975,196,0.00019999999999997797,0.017109005752901297
2026-01-06 16:40:00,1767717600,1.168965,1.169125,1.16891,1.169085,246,0.00021500000000007624,0.018390450651584466
2026-01-06 16:41:00,1767717660,1.16909,1.16909,1.16883,1.168885,240,0.00025999999999992696,0.02224342001137212
2026-01-06 16:42:00,1767717720,1.16889,1.16896,1.16869,1.168745,234,0.00026999999999999247,0.023101703108889662
2026-01-06 16:43:00,1767717780,1.168735,1.16877,1.168645,1.16869,189,0.00012500000000015277,0.010695736251713694
2026-01-06 16:44:00,1767717840,1.16869,1.168875,1.16866,1.168855,227,0.00021500000000007624,0.018394069409813554
2026-01-06 16:45:00,1767717900,1.16886,1.168865,1.16867,1.168725,263,0.00019499999999994522,0.016684848873768015
2026-01-06 16:46:00,1767717960,1.16872,1.168755,1.16859,1.16873,215,0.00016499999999997073,0.01411788864835939
2026-01-06 16:47:00,1767718020,1.16873,1.16886,1.16872,1.168795,193,0.000140000000000029,0.01197814843492905
2026-01-06 16:48:00,1767718080,1.168795,1.16885,1.168755,1.16884,197,9.499999999995623e-05,0.008127716368361472
2026-01-06 16:49:00,1767718140,1.16884,1.16887,1.168695,1.16878,176,0.00017500000000003624,0.014972877701538035
2026-01-06 16:50:00,1767718200,1.16878,1.16884,1.168755,1.168765,181,8.500000000011276e-05,0.007272633934119584
2026-01-06 16:51:00,1767718260,1.168765,1.16878,1.16862,1.168695,169,0.00015999999999993797,0.013690483830249806
2026-01-06 16:52:00,1767718320,1.16869,1.168905,1.16868,1.168745,164,0.00022500000000014175,0.019251419257420715
2026-01-06 16:53:00,1767718380,1.16875,1.168825,1.168725,1.168725,152,9.999999999998899e-05,0.00855633275577993
2026-01-06 16:54:00,1767718440,1.168725,1.16881,1.168725,1.168745,118,8.499999999989072e-05,0.007272758386122784
2026-01-06 16:55:00,1767718500,1.168755,1.168865,1.16874,1.16882,254,0.00012500000000015277,0.010694546636792044
2026-01-06 16:56:00,1767718560,1.168815,1.16887,1.168655,1.168715,171,0.00021500000000007624,0.018396272829567194
2026-01-06 16:57:00,1767718620,1.168705,1.168965,1.16867,1.168955,241,0.0002949999999999342,0.025236215252078496
2026-01-06 16:58:00,1767718680,1.16895,1.16918,1.16894,1.169025,233,0.00024000000000001798,0.020529928786811057
2026-01-06 16:59:00,1767718740,1.169035,1.169035,1.16874,1.168815,233,0.00029500000000015625,0.02523923803169503
2026-01-06 17:00:00,1767718800,1.16881,1.169005,1.16878,1.168985,225,0.00022500000000014175,0.019247466819517937
2026-01-06 17:01:00,1767718860,1.168985,1.16901,1.168735,1.168755,270,0.0002750000000000252,0.023529311104553582
2026-01-06 17:02:00,1767718920,1.168745,1.168815,1.168685,1.168805,161,0.00012999999999996348,0.011122471241991902
2026-01-06 17:03:00,1767718980,1.168815,1.168885,1.168735,1.16885,225,0.00014999999999987246,0.01283312657739423
2026-01-06 17:04:00,1767719040,1.16884,1.168935,1.16884,1.168925,211,9.499999999995623e-05,0.008127125350211196
2026-01-06 17:05:00,1767719100,1.168925,1.16909,1.168925,1.168965,163,0.00016499999999997073,0.01411505049338267
2026-01-06 17:06:00,1767719160,1.168965,1.16898,1.168895,1.168915,148,8.499999999989072e-05,0.007271700679680791
2026-01-06 17:07:00,1767719220,1.168905,1.168985,1.16888,1.168935,157,0.00010500000000002174,0.008982535384775179
2026-01-06 17:08:00,1767719280,1.168925,1.169145,1.168925,1.169145,183,0.000220000000000109,0.018817169812136988
2026-01-06 17:09:00,1767719340,1.169145,1.169255,1.16907,1.169165,185,0.0001849999999998797,0.015823258479331807
2026-01-06 17:10:00,1767719400,1.16916,1.16917,1.16903,1.169125,214,0.000140000000000029,0.01197476745429522
2026-01-06 17:11:00,1767719460,1.169115,1.16932,1.16908,1.16931,184,0.00024000000000001798,0.020524924955744667
2026-01-06 17:12:00,1767719520,1.169315,1.16934,1.169245,1.169255,153,9.499999999995623e-05,0.008124831623551428
2026-01-06 17:13:00,1767719580,1.169265,1.169325,1.16922,1.16926,158,0.00010500000000002174,0.008980038656930173
2026-01-06 17:14:00,1767719640,1.169265,1.16931,1.16916,1.169235,191,0.0001500000000000945,0.012828900948063863
2026-01-06 17:15:00,1767719700,1.169235,1.169345,1.16916,1.169235,207,0.00018500000000010175,0.015822311169277497
2026-01-06 17:16:00,1767719760,1.169235,1.16944,1.169185,1.169435,159,0.00025500000000011624,0.021805401753848333
2026-01-06 17:17:00,1767719820,1.169425,1.169435,1.169295,1.169415,198,0.000140000000000029,0.011971797864746817
2026-01-06 17:18:00,1767719880,1.169405,1.169585,1.16938,1.169585,173,0.00020500000000001073,0.017527584570596468
2026-01-06 17:19:00,1767719940,1.16958,1.16961,1.16951,1.16953,118,9.999999999998899e-05,0.008550443340486264
2026-01-06 17:20:00,1767720000,1.169535,1.16962,1.16949,1.16952,202,0.00013000000000018552,0.011115671386567612
2026-01-06 17:21:00,1767720060,1.169515,1.16954,1.169385,1.169435,164,0.00015500000000012726,0.013254263811167552
2026-01-06 17:22:00,1767720120,1.169445,1.169525,1.169395,1.16943,154,0.00012999999999996348,0.011116526854960406
2026-01-06 17:23:00,1767720180,1.16944,1.169455,1.169305,1.169455,158,0.00014999999999987246,0.012826487551882926
2026-01-06 17:24:00,1767720240,1.16946,1.16951,1.16943,1.169505,158,8.000000000008001e-05,0.006840500895684927
2026-01-06 17:25:00,1767720300,1.169505,1.169565,1.16946,1.169525,158,0.00010500000000002174,0.008978003890470211
2026-01-06 17:26:00,1767720360,1.169535,1.169535,1.16936,1.169365,163,0.00017500000000003624,0.014965387197328142
2026-01-06 17:27:00,1767720420,1.169375,1.169445,1.169375,1.169415,165,7.00000000000145e-05,0.005985898932373408
2026-01-06 17:28:00,1767720480,1.169415,1.169435,1.169365,1.16937,181,7.00000000000145e-05,0.005986129283290532
2026-01-06 17:29:00,1767720540,1.16937,1.169435,1.169345,1.169415,193,8.999999999992347e-05,0.007696155770186244
2026-01-06 17:30:00,1767720600,1.16942,1.169435,1.16936,1.16942,165,7.500000000004725e-05,0.0064134357202756285
2026-01-06 17:31:00,1767720660,1.169415,1.169475,1.169355,1.16943,196,0.00012000000000012001,0.010261409404591982
2026-01-06 17:32:00,1767720720,1.16943,1.16948,1.16931,1.169455,164,0.00017000000000000348,0.014536685892146642
2026-01-06 17:33:00,1767720780,1.169455,1.16947,1.169315,1.169335,132,0.00015499999999990521,0.013255397298456406
2026-01-06 17:34:00,1767720840,1.169335,1.16939,1.169295,1.169295,129,9.499999999995623e-05,0.008124553684053746
2026-01-06 17:35:00,1767720900,1.169305,1.16935,1.16927,1.169275,127,7.999999999985796e-05,0.006841846443296741
2026-01-06 17:36:00,1767720960,1.16928,1.16933,1.16926,1.16933,119,7.00000000000145e-05,0.005986334054545295
2026-01-06 17:37:00,1767721020,1.169335,1.16938,1.16925,1.16928,140,0.00013000000000018552,0.01111795292831362
2026-01-06 17:38:00,1767721080,1.169285,1.16943,1.169285,1.169375,143,0.00014500000000006175,0.012399786210587856
2026-01-06 17:39:00,1767721140,1.169365,1.16943,1.169365,1.169425,117,6.499999999998174e-05,0.005558287192422066
2026-01-06 17:40:00,1767721200,1.169425,1.16943,1.169375,1.169405,113,5.499999999991623e-05,0.004703246522797169
2026-01-06 17:41:00,1767721260,1.169415,1.16963,1.16937,1.169465,170,0.00025999999999992696,0.022232388314308422
2026-01-06 17:42:00,1767721320,1.169455,1.16952,1.16944,1.16949,165,7.999999999985796e-05,0.006840588632639696
2026-01-06 17:43:00,1767721380,1.169485,1.16953,1.169345,1.169355,146,0.0001849999999998797,0.01582068747299834
2026-01-06 17:44:00,1767721440,1.169365,1.16959,1.169325,1.16959,169,0.0002649999999999597,0.02265751246162841
2026-01-06 17:45:00,1767721500,1.169595,1.16973,1.16957,1.169725,150,0.00015999999999993797,0.013678428690498876
2026-01-06 17:46:00,1767721560,1.169715,1.169815,1.169675,1.169775,133,0.000140000000000029,0.011968113526107925
2026-01-06 17:47:00,1767721620,1.169785,1.169785,1.1696,1.16961,144,0.00018500000000010175,0.01581723822471608
2026-01-06 17:48:00,1767721680,1.169615,1.16969,1.169525,1.16962,141,0.00016499999999997073,0.01410714591063514
2026-01-06 17:49:00,1767721740,1.16962,1.16968,1.16953,1.169675,111,0.0001500000000000945,0.012824075063594119
2026-01-06 17:50:00,1767721800,1.169675,1.16988,1.169665,1.169845,159,0.00021500000000007624,0.018378503135037225
2026-01-06 17:51:00,1767721860,1.16984,1.16994,1.16984,1.16993,124,9.999999999998899e-05,0.008547519937089312
2026-01-06 17:52:00,1767721920,1.169925,1.16993,1.16981,1.169905,140,0.00011999999999989797,0.010257243109474528
2026-01-06 17:53:00,1767721980,1.169915,1.169935,1.16981,1.16992,159,0.00012499999999993072,0.010684491247258848
2026-01-06 17:54:00,1767722040,1.16991,1.16991,1.169825,1.16987,135,8.500000000011276e-05,0.007265764572141585
2026-01-06 17:55:00,1767722100,1.16988,1.16993,1.169845,1.16993,151,8.499999999989072e-05,0.007265391946517375
2026-01-06 17:56:00,1767722160,1.16992,1.170055,1.169915,1.170025,189,0.000140000000000029,0.011965556291534708
2026-01-06 17:57:00,1767722220,1.17002,1.17002,1.169905,1.169935,167,0.00011500000000008725,0.00982960591828497
2026-01-06 17:58:00,1767722280,1.169945,1.170055,1.169915,1.170045,196,0.000140000000000029,0.011965351759977521
2026-01-06 17:59:00,1767722340,1.170045,1.170095,1.170005,1.170095,139,9.000000000014552e-05,0.007691683153944382
2026-01-06 18:00:00,1767722400,1.170095,1.17022,1.170055,1.17017,198,0.00016499999999997073,0.014100515309738819
2026-01-06 18:01:00,1767722460,1.17017,1.1702,1.170115,1.17019,166,8.499999999989072e-05,0.007263777677120015
2026-01-06 18:02:00,1767722520,1.17019,1.17019,1.170005,1.170005,162,0.00018500000000010175,0.01581189823975981
2026-01-06 18:03:00,1767722580,1.170005,1.17006,1.16999,1.17005,170,7.00000000000145e-05,0.00598265031409038
2026-01-06 18:04:00,1767722640,1.17005,1.17013,1.17001,1.17012,110,0.00011999999999989797,0.010255358424768227
2026-01-06 18:05:00,1767722700,1.17012,1.170205,1.170025,1.17005,165,0.00017999999999984695,0.015383957950501853
2026-01-06 18:06:00,1767722760,1.17004,1.170065,1.169865,1.169865,197,0.00019999999999997797,0.017095989708212314
2026-01-06 18:07:00,1767722820,1.169865,1.169865,1.169775,1.16981,135,8.999999999992347e-05,0.007693557073364347
2026-01-06 18:08:00,1767722880,1.16981,1.16984,1.169725,1.169725,147,0.00011500000000008725,0.009831370621307338
2026-01-06 18:09:00,1767722940,1.169725,1.169845,1.169725,1.169845,143,0.00012000000000012001,0.010257769191655306
2026-01-06 18:10:00,1767723000,1.169855,1.169915,1.16956,1.16958,204,0.00035500000000010523,0.03035277621027251
2026-01-06 18:11:00,1767723060,1.16957,1.169915,1.16957,1.169855,217,0.0003450000000000397,0.029490834334173013
2026-01-06 18:12:00,1767723120,1.16986,1.1699,1.169795,1.16981,110,0.00010500000000002174,0.008975816585601228
2026-01-06 18:13:00,1767723180,1.1698,1.1699,1.169795,1.16984,125,0.00010500000000002174,0.008975586404980317
2026-01-06 18:14:00,1767723240,1.16985,1.169945,1.16984,1.16991,120,0.00010500000000002174,0.008975049362773354
2026-01-06 18:15:00,1767723300,1.169915,1.170005,1.16991,1.16999,139,9.499999999995623e-05,0.008119727519034883
2026-01-06 18:16:00,1767723360,1.17,1.170115,1.16999,1.170085,175,0.00012499999999993072,0.010682984569491167
2026-01-06 18:17:00,1767723420,1.170075,1.170085,1.169815,1.169855,171,0.00026999999999999247,0.023079783391958188
2026-01-06 18:18:00,1767723480,1.16985,1.16987,1.169735,1.16977,159,0.00013499999999999623,0.01154073022901906
2026-01-06 18:19:00,1767723540,1.16977,1.16979,1.169625,1.169635,153,0.00016500000000019277,0.014106964993369109
2026-01-06 18:20:00,1767723600,1.16964,1.16964,1.169445,1.169475,189,0.00019499999999994522,0.016674148656443722
2026-01-06 18:21:00,1767723660,1.169475,1.16955,1.169365,1.169505,152,0.00018500000000010175,0.015818658321264275
2026-01-06 18:22:00,1767723720,1.169505,1.16968,1.169475,1.169585,198,0.00020500000000001073,0.017527584570596468
2026-01-06 18:23:00,1767723780,1.169585,1.16962,1.16951,1.16951,147,0.0001100000000000545,0.009405648519470077
2026-01-06 18:24:00,1767723840,1.1695,1.16952,1.169385,1.169395,114,0.00013499999999999623,0.011544431094711047
2026-01-06 18:25:00,1767723900,1.1694,1.169495,1.16939,1.169475,149,0.00010500000000002174,0.008978387738089462
2026-01-06 18:26:00,1767723960,1.169475,1.169535,1.169385,1.16942,144,0.0001500000000000945,0.012826871440551257
2026-01-06 18:27:00,1767724020,1.16942,1.1695,1.16937,1.16937,134,0.00012999999999996348,0.011117097240391277
2026-01-06 18:28:00,1767724080,1.16938,1.16953,1.16936,1.169495,164,0.00017000000000000348,0.014536188696830982
2026-01-06 18:29:00,1767724140,1.169495,1.16952,1.169435,1.16948,114,8.499999999989072e-05,0.007268187570534828
2026-01-06 18:30:00,1767724200,1.16949,1.169495,1.169255,1.16929,150,0.00024000000000001798,0.020525276022203047
2026-01-06 18:31:00,1767724260,1.16929,1.16938,1.169255,1.16936,147,0.00012500000000015277,0.01068960799070883
2026-01-06 18:32:00,1767724320,1.16935,1.169375,1.16926,1.169305,164,0.00011500000000008725,0.009834901928931054
2026-01-06 18:33:00,1767724380,1.169305,1.16946,1.16928,1.16943,152,0.00017999999999984695,0.01539211410685949
2026-01-06 18:34:00,1767724440,1.16943,1.16943,1.16935,1.169365,138,8.000000000008001e-05,0.006841319861641148
2026-01-06 18:35:00,1767724500,1.16936,1.16949,1.16935,1.169475,131,0.000140000000000029,0.01197118365078595
2026-01-06 18:36:00,1767724560,1.16947,1.16949,1.169415,1.16943,132,7.49999999998252e-05,0.006413380877848627
2026-01-06 18:37:00,1767724620,1.16943,1.169455,1.16939,1.16939,114,6.499999999998174e-05,0.005558453552705406
2026-01-06 18:38:00,1767724680,1.169395,1.169425,1.169325,1.169405,133,9.999999999998899e-05,0.008551357314188752
2026-01-06 18:39:00,1767724740,1.169405,1.16942,1.1693,1.16931,141,0.00011999999999989797,0.010262462477862838
2026-01-06 18:40:00,1767724800,1.169305,1.16937,1.169225,1.16923,156,0.00014500000000006175,0.012401323948244721
2026-01-06 18:41:00,1767724860,1.16923,1.1693,1.16919,1.169205,157,0.0001100000000000545,0.00940810208646512
2026-01-06 18:42:00,1767724920,1.169205,1.169205,1.16909,1.169155,155,0.00011500000000008725,0.009836163725090963
2026-01-06 18:43:00,1767724980,1.16915,1.16923,1.1691,1.16922,185,0.00012999999999996348,0.011118523460081377
2026-01-06 18:44:00,1767725040,1.16921,1.169435,1.1692,1.16933,185,0.00023499999999998522,0.02009697861168235
2026-01-06 18:45:00,1767725100,1.16933,1.169415,1.16932,1.169355,166,9.500000000017828e-05,0.008124136810479136
2026-01-06 18:46:00,1767725160,1.16936,1.169395,1.16925,1.16931,142,0.00014500000000006175,0.012400475494100087
2026-01-06 18:47:00,1767725220,1.169315,1.169325,1.16917,1.1692,164,0.00015499999999990521,0.013256927813881731
2026-01-06 18:48:00,1767725280,1.169195,1.16929,1.16915,1.169165,180,0.000140000000000029,0.011974357768153254
2026-01-06 18:49:00,1767725340,1.169165,1.16921,1.16912,1.16912,196,9.000000000014552e-05,0.007698097714532771
2026-01-06 18:50:00,1767725400,1.16912,1.169175,1.16907,1.16912,168,0.00010500000000002174,0.00898111400027557
2026-01-06 18:51:00,1767725460,1.169125,1.169125,1.168895,1.16899,192,0.00022999999999995246,0.01967510414973203
2026-01-06 18:52:00,1767725520,1.16898,1.169,1.1688,1.168805,232,0.00019999999999997797,0.017111494218452004
2026-01-06 18:53:00,1767725580,1.1688,1.16883,1.168775,1.168805,148,5.500000000013827e-05,0.00470566091008665
2026-01-06 18:54:00,1767725640,1.1688,1.168875,1.16874,1.16874,189,0.00013500000000021828,0.011550900970294358
2026-01-06 18:55:00,1767725700,1.168725,1.168815,1.16869,1.16877,205,0.00012499999999993072,0.010695004149655681
2026-01-06 18:56:00,1767725760,1.16877,1.168945,1.16876,1.168925,204,0.0001849999999998797,0.015826507260934593
2026-01-06 18:57:00,1767725820,1.168925,1.168995,1.16881,1.16888,185,0.00018500000000010175,0.015827116556028146
2026-01-06 18:58:00,1767725880,1.168875,1.16898,1.16884,1.16895,215,0.00013999999999980695,0.011976560160811578
2026-01-06 18:59:00,1767725940,1.168955,1.16903,1.168815,1.168815,202,0.00021500000000007624,0.01839469890445248
2026-01-06 19:00:00,1767726000,1.16881,1.16889,1.1688,1.168835,182,8.999999999992347e-05,0.00769997476118729
2026-01-06 19:01:00,1767726060,1.16883,1.16902,1.1688,1.168915,218,0.00021999999999988695,0.018820872347423634
2026-01-06 19:02:00,1767726120,1.16892,1.16894,1.168785,1.168795,165,0.00015500000000012726,0.013261521481536734
2026-01-06 19:03:00,1767726180,1.1688,1.168835,1.168745,1.16878,168,9.000000000014552e-05,0.007700337103658989
2026-01-06 19:04:00,1767726240,1.16878,1.16879,1.168645,1.168665,164,0.00014500000000006175,0.012407319462811133
2026-01-06 19:05:00,1767726300,1.168675,1.16869,1.16851,1.168545,168,0.000180000000000069,0.015403771356693068
